row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
5515,12380,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,31,Gorgonzola Telino,Dairy Products,Card,12.5,11/21/2021 10:39,Venezuela,San Cristobal,amazon.com,INTGFD23DB3C1070,N,Out of Stock
7670,13216,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/2/2021 17:07,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3C200,N,Bank Declined
9825,14052,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/2/2022 12:05,Venezuela,San Cristobal,globalfood.com,INTGFD23DB3C618,Y,
781,10335,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,1/21/2022 22:48,Ireland,Cork,amazon.com,INTGFD23DB3D148,Y,
799,10567,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/6/2022 19:04,Ireland,Cork,amazon.com,INTGFD23DB3C281,Y,
2388,11167,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/25/2022 10:36,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D3214,Y,
3010,11409,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,5/28/2022 22:56,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3C585,Y,
4543,12003,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,8/25/2021 1:12,Ireland,Cork,internationalfood.com,INTGFD23DB3D6140,Y,
5165,12245,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Card,12.5,7/9/2021 9:20,Ireland,Cork,amazon.com,INTGFD23DB3C1003,Y,
6698,12839,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Card,10,10/4/2021 13:05,Ireland,Cork,amazon.com,INTGFD23DB3D50,Y,
7320,13080,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,9/4/2021 14:36,Ireland,Cork,internationalfood.com,INTGFD23DB3C132,Y,
8853,13675,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/12/2021 9:17,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3D2976,Y,
9475,13916,36,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,Dairy Products,Card,12.5,11/28/2021 3:11,Ireland,Cork,internationalfoodshop.com,INTGFD23DB3C550,Y,
780,10325,38,KÃƒÆ’Ã‚Â¶niglich Essen,31,Gorgonzola Telino,Dairy Products,UPI,10,1/22/2022 11:47,Germany,Brandenburg,amazon.com,INTGFD23DB3D400,Y,
2360,11157,38,KÃƒÆ’Ã‚Â¶niglich Essen,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,3/9/2022 13:08,Germany,Brandenburg,internationalfood.com,INTGFD23DB3C459,Y,
4515,11992,38,KÃƒÆ’Ã‚Â¶niglich Essen,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/21/2021 14:55,Germany,Brandenburg,amazon.com,INTGFD23DB3C876,Y,
6670,12828,38,KÃƒÆ’Ã‚Â¶niglich Essen,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,9/9/2021 10:21,Germany,Brandenburg,internationalfood.com,INTGFD23DB3C6,Y,
8825,13664,38,KÃƒÆ’Ã‚Â¶niglich Essen,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/27/2021 17:46,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3C424,Y,
794,10536,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,2/12/2022 20:34,Germany,Frankfurt a.M.,internationalfoodshop.com,INTGFD23DB3C117,Y,
827,11070,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/1/2022 5:35,Germany,Frankfurt a.M.,yummybazaar.com,INTGFD23DB3C23,Y,
2922,11375,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,2/17/2022 13:52,Germany,Frankfurt a.M.,internationalfoodshop.com,INTGFD23DB3D3942,Y,
4270,11897,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/5/2022 10:00,Germany,Frankfurt a.M.,yummybazaar.com,INTGFD23DB3C829,N,Out of Stock
5077,12210,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,8/16/2021 7:20,Germany,Frankfurt a.M.,yummybazaar.com,INTGFD23DB3D6861,N,Transaction Cancelled
6425,12733,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Card,12.5,10/20/2021 5:35,Germany,Frankfurt a.M.,yummybazaar.com,INTGFD23DB3C1247,Y,
7232,13046,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/21/2021 5:54,Germany,Frankfurt a.M.,internationalfood.com,INTGFD23DB3D771,N,Out of Stock
8580,13569,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/15/2021 3:28,Germany,Frankfurt a.M.,internationalfoodshop.com,INTGFD23DB3C377,Y,
9387,13882,43,Lehmanns Marktstand,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/25/2021 2:20,Germany,Frankfurt a.M.,amazon.com,INTGFD23DB3D3697,Y,
824,10954,46,LINO-Delicateses,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,3/26/2022 14:11,Venezuela,I. de Margarita,yummybazaar.com,INTGFD23DB3C158,Y,
3986,11787,46,LINO-Delicateses,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/3/2022 10:47,Venezuela,I. de Margarita,internationalfoodshop.com,INTGFD23DB3D5384,Y,
6141,12623,46,LINO-Delicateses,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/6/2021 9:25,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3D8310,Y,
8296,13459,46,LINO-Delicateses,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/14/2021 6:24,Venezuela,I. de Margarita,amazon.com,INTGFD23DB3D2220,Y,
787,10376,50,MÃƒÆ’Ã‚Â¨re Paillarde,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,1/25/2022 20:55,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3D1905,Y,
2496,11209,50,MÃƒÆ’Ã‚Â¨re Paillarde,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,4/14/2022 6:53,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3C485,Y,
4651,12045,50,MÃƒÆ’Ã‚Â¨re Paillarde,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,11/9/2021 4:31,Canada,Montreal,internationalfoodshop.com,INTGFD23DB3C903,N,Transaction Cancelled
6806,12881,50,MÃƒÆ’Ã‚Â¨re Paillarde,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/16/2021 6:57,Canada,Montreal,amazon.com,INTGFD23DB3C33,Y,
8961,13717,50,MÃƒÆ’Ã‚Â¨re Paillarde,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/28/2021 0:17,Canada,Montreal,yummybazaar.com,INTGFD23DB3C451,Y,
822,10945,51,Morgenstern Gesundkost,31,Gorgonzola Telino,Dairy Products,Card,12.5,1/28/2022 3:48,Germany,Leipzig,internationalfoodshop.com,INTGFD23DB3D883,Y,
3965,11779,51,Morgenstern Gesundkost,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/12/2022 11:18,Germany,Leipzig,internationalfood.com,INTGFD23DB3D5356,Y,
6120,12615,51,Morgenstern Gesundkost,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,8/21/2021 8:15,Germany,Leipzig,amazon.com,INTGFD23DB3D8282,Y,
8275,13451,51,Morgenstern Gesundkost,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/23/2021 15:22,Germany,Leipzig,internationalfood.com,INTGFD23DB3D2192,Y,
805,10680,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,1/5/2022 17:12,USA,Anchorage,amazon.com,INTGFD23DB3C153,Y,
819,10855,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,4/19/2022 22:32,USA,Anchorage,yummybazaar.com,INTGFD23DB3D1058,Y,
3291,11518,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,5/8/2022 7:58,USA,Anchorage,internationalfoodshop.com,INTGFD23DB3D4439,Y,
3749,11695,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,UPI,12.5,5/12/2022 0:36,USA,Anchorage,amazon.com,INTGFD23DB3D5062,Y,
5446,12354,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/19/2021 17:41,USA,Anchorage,amazon.com,INTGFD23DB3D7365,Y,
5904,12531,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Card,12.5,12/2/2021 15:25,USA,Anchorage,internationalfood.com,INTGFD23DB3D7988,N,Bank Declined
7601,13189,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/11/2021 6:19,USA,Anchorage,amazon.com,INTGFD23DB3C187,Y,
8059,13367,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,9/24/2021 13:04,USA,Anchorage,amazon.com,INTGFD23DB3D1898,Y,
9756,14025,54,Old World Delicatessen,31,Gorgonzola Telino,Dairy Products,Card,12.5,3/26/2022 2:52,USA,Anchorage,globalfood.com,INTGFD23DB3C605,Y,
818,10833,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,6/11/2022 5:53,Germany,Kaefer,yummybazaar.com,INTGFD23DB3C71,Y,
3685,11671,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,1/4/2022 11:06,Germany,Kaefer,amazon.com,INTGFD23DB3D4978,Y,
5840,12506,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,11/2/2021 5:39,Germany,Kaefer,internationalfood.com,INTGFD23DB3D7897,Y,
7995,13342,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/17/2021 8:03,Germany,Kaefer,amazon.com,INTGFD23DB3D1807,Y,
809,10747,57,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/21/2022 2:34,Austria,Salzburg,internationalfoodshop.com,INTGFD23DB3D1954,Y,
3468,11586,57,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Card,12.5,5/13/2022 2:51,Austria,Salzburg,amazon.com,INTGFD23DB3D4677,Y,
5623,12422,57,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Card,12.5,9/7/2021 10:35,Austria,Salzburg,globalfood.com,INTGFD23DB3D7603,Y,
7778,13258,57,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/15/2021 9:21,Austria,Salzburg,internationalfoodshop.com,INTGFD23DB3D1513,N,Bank Declined
9933,14094,57,Piccolo und mehr,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/11/2022 19:06,Austria,Salzburg,internationalfoodshop.com,INTGFD23DB3D4439,Y,
803,10659,60,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/10/2022 11:09,Brazil,Sao Paulo,globalfood.com,INTGFD23DB3C282,N,Transaction Cancelled
3239,11498,60,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,4/22/2022 9:05,Brazil,Sao Paulo,amazon.com,INTGFD23DB3D4369,Y,
5394,12333,60,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,8/12/2021 22:21,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C1047,Y,
7549,13169,60,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/22/2021 18:34,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C177,Y,
9704,14005,60,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,3/25/2022 18:07,Brazil,Sao Paulo,internationalfood.com,INTGFD23DB3C595,N,Transaction Cancelled
779,10273,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Card,10,1/18/2022 1:05,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C84,Y,
796,10549,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,3/12/2022 12:35,Germany,Cunewalde,amazon.com,INTGFD23DB3C280,N,Out of Stock
2222,11103,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,2/8/2022 21:54,Germany,Cunewalde,globalfood.com,INTGFD23DB3D2990,Y,
2958,11389,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,5/25/2022 19:25,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3C575,Y,
4377,11939,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,3/5/2022 18:15,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3D5916,Y,
5113,12224,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,10/8/2021 0:07,Germany,Cunewalde,amazon.com,INTGFD23DB3C992,Y,
6532,12775,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/25/2021 1:09,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3D8842,Y,
7268,13060,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,9/6/2021 9:30,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C122,Y,
8687,13611,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,9/5/2021 10:40,Germany,Cunewalde,amazon.com,INTGFD23DB3D2752,Y,
9423,13896,61,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,9/16/2021 15:18,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3C540,Y,
778,10272,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,6/6/2022 16:03,USA,Albuquerque,amazon.com,INTGFD23DB3C197,Y,
798,10564,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Card,12.5,6/23/2022 4:19,USA,Albuquerque,internationalfood.com,INTGFD23DB3D1135,N,Transaction Cancelled
800,10569,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/27/2022 10:25,USA,Albuquerque,internationalfood.com,INTGFD23DB3D1933,N,Out of Stock
2219,11102,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,5/14/2022 13:34,USA,Albuquerque,internationalfood.com,INTGFD23DB3D2983,Y,
3003,11406,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,3/15/2022 18:00,USA,Albuquerque,globalfood.com,INTGFD23DB3D4047,Y,
3014,11410,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,2/24/2022 11:13,USA,Albuquerque,amazon.com,INTGFD23DB3D4061,N,Out of Stock
4374,11938,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,1/19/2022 3:58,USA,Albuquerque,amazon.com,INTGFD23DB3D5909,Y,
5158,12242,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/2/2021 8:16,USA,Albuquerque,yummybazaar.com,INTGFD23DB3D6973,Y,
5169,12246,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/5/2021 5:29,USA,Albuquerque,yummybazaar.com,INTGFD23DB3D6987,N,Bank Declined
6529,12774,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,8/28/2021 6:50,USA,Albuquerque,internationalfood.com,INTGFD23DB3D8835,Y,
7313,13078,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/1/2021 2:02,USA,Albuquerque,internationalfoodshop.com,INTGFD23DB3D883,Y,
7324,13082,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,10/25/2021 10:11,USA,Albuquerque,internationalfoodshop.com,INTGFD23DB3D897,Y,
8684,13610,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/10/2021 8:55,USA,Albuquerque,amazon.com,INTGFD23DB3D2745,Y,
9468,13914,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/19/2021 14:55,USA,Albuquerque,globalfood.com,INTGFD23DB3D3809,N,Transaction Cancelled
9479,13918,63,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Card,12.5,12/13/2021 15:23,USA,Albuquerque,internationalfood.com,INTGFD23DB3D3823,Y,
816,10812,64,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,5/1/2022 15:20,Italy,Reggio Emilia,amazon.com,INTGFD23DB3C286,Y,
3629,11649,64,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,4/11/2022 8:44,Italy,Reggio Emilia,internationalfood.com,INTGFD23DB3C705,Y,
5784,12485,64,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,10/8/2021 12:36,Italy,Reggio Emilia,yummybazaar.com,INTGFD23DB3C1123,Y,
7939,13321,64,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,12/18/2021 0:49,Italy,Reggio Emilia,internationalfood.com,INTGFD23DB3C253,Y,
795,10537,66,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,UPI,12.5,5/16/2022 14:25,Switzerland,Geneva,yummybazaar.com,INTGFD23DB3D1926,Y,
2925,11376,66,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,2/2/2022 14:29,Switzerland,Geneva,internationalfood.com,INTGFD23DB3C568,Y,
5080,12212,66,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,Card,12.5,8/15/2021 10:52,Switzerland,Geneva,yummybazaar.com,INTGFD23DB3C986,N,Transaction Cancelled
7235,13047,66,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/1/2021 4:27,Switzerland,Geneva,internationalfoodshop.com,INTGFD23DB3D778,Y,
9390,13883,66,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,8/11/2021 11:02,Switzerland,Geneva,yummybazaar.com,INTGFD23DB3D3704,Y,
789,10393,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/6/2022 16:30,USA,Boise,amazon.com,INTGFD23DB3C27,Y,
807,10722,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,3/27/2022 3:57,USA,Boise,internationalfood.com,INTGFD23DB3C33,N,Transaction Cancelled
821,10941,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/1/2022 4:56,USA,Boise,internationalfood.com,INTGFD23DB3D1975,Y,
2544,11228,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,3/8/2022 10:12,USA,Boise,internationalfoodshop.com,INTGFD23DB3C494,N,Out of Stock
3408,11563,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,1/21/2022 0:32,USA,Boise,amazon.com,INTGFD23DB3D4600,Y,
3953,11774,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,6/28/2022 15:55,USA,Boise,yummybazaar.com,INTGFD23DB3D5335,Y,
4699,12064,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,11/8/2021 15:14,USA,Boise,globalfood.com,INTGFD23DB3C912,Y,
5563,12399,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,11/10/2021 19:08,USA,Boise,internationalfoodshop.com,INTGFD23DB3D7526,N,Bank Declined
6108,12610,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,11/3/2021 19:26,USA,Boise,amazon.com,INTGFD23DB3D8261,Y,
6854,12900,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,8/25/2021 22:31,USA,Boise,amazon.com,INTGFD23DB3C42,N,Transaction Cancelled
7718,13235,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/14/2021 10:50,USA,Boise,globalfood.com,INTGFD23DB3D1436,N,Transaction Cancelled
8263,13446,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,8/4/2021 4:53,USA,Boise,yummybazaar.com,INTGFD23DB3D2171,Y,
9009,13736,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,8/8/2021 22:43,USA,Boise,internationalfood.com,INTGFD23DB3C460,Y,
9873,14071,69,Save-a-lot Markets,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,6/22/2022 4:51,USA,Boise,internationalfoodshop.com,INTGFD23DB3D4362,Y,
784,10359,70,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Wire Transfer,10,7/25/2022 4:23,UK,London,globalfood.com,INTGFD23DB3D1002,Y,
2452,11192,70,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,3/16/2022 15:02,UK,London,internationalfoodshop.com,INTGFD23DB3C476,N,Bank Declined
4607,12028,70,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,8/25/2021 0:15,UK,London,yummybazaar.com,INTGFD23DB3C894,Y,
6762,12864,70,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Card,10,12/20/2021 21:42,UK,London,amazon.com,INTGFD23DB3C24,Y,
8917,13700,70,Seven Seas Imports,31,Gorgonzola Telino,Dairy Products,Card,10,11/1/2021 11:06,UK,London,yummybazaar.com,INTGFD23DB3C442,Y,
792,10475,74,Suprmeslices,31,Gorgonzola Telino,Dairy Products,Card,10,7/16/2022 18:22,Belgium,Charleroi,internationalfood.com,INTGFD23DB3C279,Y,
2760,11312,74,Suprmeslices,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,1/15/2022 3:27,Belgium,Charleroi,internationalfood.com,INTGFD23DB3C536,Y,
4915,12148,74,Suprmeslices,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/3/2021 6:42,Belgium,Charleroi,internationalfoodshop.com,INTGFD23DB3C954,Y,
7070,12983,74,Suprmeslices,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,12/1/2021 19:13,Belgium,Charleroi,internationalfoodshop.com,INTGFD23DB3D554,Y,
9225,13819,74,Suprmeslices,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,10/2/2021 15:22,Belgium,Charleroi,internationalfood.com,INTGFD23DB3D3480,Y,
791,10446,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,2/13/2022 9:41,Germany,Neumünster,amazon.com,INTGFD23DB3C186,Y,
2682,11282,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,1/12/2022 18:02,Germany,Neumünster,amazon.com,INTGFD23DB3D3613,Y,
4837,12117,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/24/2021 14:47,Germany,Neumünster,amazon.com,INTGFD23DB3C939,Y,
6992,12953,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,31,Gorgonzola Telino,Dairy Products,Card,10,10/14/2021 6:14,Germany,Neumünster,internationalfoodshop.com,INTGFD23DB3C69,Y,
9147,13789,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,31,Gorgonzola Telino,Dairy Products,Card,10,10/8/2021 6:15,Germany,Neumünster,yummybazaar.com,INTGFD23DB3C487,Y,
801,10576,78,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Wire Transfer,12.5,7/3/2022 8:05,Mexico,Mexico City,internationalfood.com,INTGFD23DB3D36,N,Out of Stock
3036,11419,78,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Card,12.5,3/2/2022 21:05,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3D4096,N,Out of Stock
5191,12255,78,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,8/8/2021 2:00,Mexico,Mexico City,internationalfood.com,INTGFD23DB3D7022,N,Bank Declined
7346,13091,78,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Card,12.5,11/11/2021 20:06,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3D932,Y,
9501,13926,78,Tortuga Restaurante,31,Gorgonzola Telino,Dairy Products,Internet Banking,12.5,7/23/2021 8:22,Mexico,Mexico City,yummybazaar.com,INTGFD23DB3D3851,N,Out of Stock
793,10496,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,7/10/2022 5:44,Brazil,Sao Paulo,internationalfoodshop.com,INTGFD23DB3D1919,Y,
2811,11332,79,TradiÃƒÆ’Ã‚Â§ÃƒÆ’Ã‚Â£o Hipermercados,31,Gorgonzola Telino,Dairy Products,Internet Banking,10,2/28/2022 5:54,Brazil,Sao Paulo,amazon.com,INTGFD23DB3C546,N,Bank Declined
